1630334922 "30/08/2021 22:48" 7
1630336231 "30/08/2021 23:10" 7
1630337483 "30/08/2021 23:31" 7
1630338573 "30/08/2021 23:49" 7
1630361900 "31/08/2021 06:18" 0
1630363205 "31/08/2021 06:40" 0
1630363933 "31/08/2021 06:52" 0
1630365494 "31/08/2021 07:18" 0
1630366759 "31/08/2021 07:39" 0
1630367534 "31/08/2021 07:52" 0
1630370004 "31/08/2021 08:33" 0
1630374054 "31/08/2021 09:40" 10
1630375986 "31/08/2021 10:13" 8
1630377412 "31/08/2021 10:36" 0
1630378187 "31/08/2021 10:49" 0
1630379429 "31/08/2021 11:10" 5
1630380526 "31/08/2021 11:28" 7
1630381279 "31/08/2021 11:41" 8
1630381761 "31/08/2021 11:49" 11
1630383137 "31/08/2021 12:12" 9
1630384841 "31/08/2021 12:40" 1
1630385780 "31/08/2021 12:56" 1
1630386608 "31/08/2021 13:10" 5
1630387489 "31/08/2021 13:24" 6
1630388020 "31/08/2021 13:33" 8
1630388935 "31/08/2021 13:48" 7
1630390305 "31/08/2021 14:11" 7
1630391683 "31/08/2021 14:34" 1
1630392811 "31/08/2021 14:53" 1
1630393789 "31/08/2021 15:09" 4
1630394760 "31/08/2021 15:26" 7
1630395238 "31/08/2021 15:33" 8
1630396135 "31/08/2021 15:48" 9
1630397499 "31/08/2021 16:11" 9
1630398728 "31/08/2021 16:32" 2
1630399726 "31/08/2021 16:48" 1
1630401044 "31/08/2021 17:10" 15
1630402070 "31/08/2021 17:27" 16
1630402765 "31/08/2021 17:39" 17
1630403315 "31/08/2021 17:48" 14
1630404670 "31/08/2021 18:11" 11
1630405881 "31/08/2021 18:31" 1
1630406925 "31/08/2021 18:48" 1
1630408085 "31/08/2021 19:08" 12
1630409040 "31/08/2021 19:24" 20
1630409656 "31/08/2021 19:34" 20
1630410542 "31/08/2021 19:49" 19
1630412102 "31/08/2021 20:15" 8
1630414204 "31/08/2021 20:50" 2
1630415881 "31/08/2021 21:18" 2
1630417086 "31/08/2021 21:38" 2
1630417728 "31/08/2021 21:48" 2
1630418946 "31/08/2021 22:09" 2
1630419929 "31/08/2021 22:25" 2
1630420486 "31/08/2021 22:34" 2
1630421334 "31/08/2021 22:48" 2
1630422627 "31/08/2021 23:10" 2
1630423878 "31/08/2021 23:31" 2
1630425041 "31/08/2021 23:50" 2
1630448201 "01/09/2021 06:16" 0
1630449550 "01/09/2021 06:39" 0
1630450335 "01/09/2021 06:52" 0
1630451871 "01/09/2021 07:17" 0
1630453137 "01/09/2021 07:38" 0
1630453953 "01/09/2021 07:52" 0
1630456488 "01/09/2021 08:34" 0
1630460806 "01/09/2021 09:46" 4
1630463098 "01/09/2021 10:24" 3
1630464355 "01/09/2021 10:45" 0
1630465827 "01/09/2021 11:10" 5
1630466929 "01/09/2021 11:28" 5
1630467693 "01/09/2021 11:41" 6
1630468184 "01/09/2021 11:49" 7
1630469569 "01/09/2021 12:12" 2
1630471262 "01/09/2021 12:41" 0
1630472221 "01/09/2021 12:57" 0
1630473124 "01/09/2021 13:12" 2
1630473955 "01/09/2021 13:25" 3
1630474448 "01/09/2021 13:34" 3
1630475320 "01/09/2021 13:48" 2
1630476731 "01/09/2021 14:12" 1
1630478145 "01/09/2021 14:35" 0
1630479251 "01/09/2021 14:54" 0
1630480199 "01/09/2021 15:09" 5
1630481192 "01/09/2021 15:26" 10
1630481679 "01/09/2021 15:34" 10
1630482524 "01/09/2021 15:48" 10
1630483914 "01/09/2021 16:11" 8
1630485153 "01/09/2021 16:32" 1
1630486113 "01/09/2021 16:48" 0
1630487381 "01/09/2021 17:09" 8
1630488488 "01/09/2021 17:28" 15
1630489199 "01/09/2021 17:39" 17
1630489730 "01/09/2021 17:48" 18
1630491058 "01/09/2021 18:10" 13
1630492302 "01/09/2021 18:31" 4
1630493311 "01/09/2021 18:48" 1
1630494505 "01/09/2021 19:08" 12
1630495475 "01/09/2021 19:24" 18
1630496036 "01/09/2021 19:33" 18
1630496935 "01/09/2021 19:48" 16
1630498511 "01/09/2021 20:15" 13
1630500505 "01/09/2021 20:48" 1
1630502219 "01/09/2021 21:16" 1
1630503447 "01/09/2021 21:37" 1
1630504118 "01/09/2021 21:48" 1
1630505365 "01/09/2021 22:09" 1
1630506356 "01/09/2021 22:25" 1
1630506909 "01/09/2021 22:35" 1
1630507713 "01/09/2021 22:48" 1
1630509026 "01/09/2021 23:10" 1
1630510297 "01/09/2021 23:31" 1
1630511446 "01/09/2021 23:50" 1
1630534703 "02/09/2021 06:18" 0
1630536023 "02/09/2021 06:40" 0
1630536739 "02/09/2021 06:52" 0
1630538335 "02/09/2021 07:18" 0
1630539556 "02/09/2021 07:39" 0
1630540336 "02/09/2021 07:52" 0
1630542722 "02/09/2021 08:32" 0
1630546878 "02/09/2021 09:41" 10
1630548791 "02/09/2021 10:13" 3
1630550225 "02/09/2021 10:37" 0
1630551003 "02/09/2021 10:50" 0
1630552216 "02/09/2021 11:10" 6
1630553292 "02/09/2021 11:28" 7
1630553975 "02/09/2021 11:39" 7
1630554512 "02/09/2021 11:48" 7
1630555956 "02/09/2021 12:12" 3
1630557489 "02/09/2021 12:38" 1
1630558326 "02/09/2021 12:52" 1
1630559353 "02/09/2021 13:09" 3
1630560327 "02/09/2021 13:25" 4
1630560818 "02/09/2021 13:33" 4
1630561722 "02/09/2021 13:48" 5
1630563130 "02/09/2021 14:12" 5
1630564531 "02/09/2021 14:35" 2
1630565632 "02/09/2021 14:53" 2
1630566930 "02/09/2021 15:15" 7
1630567602 "02/09/2021 15:26" 9
1630568146 "02/09/2021 15:35" 10
1630568939 "02/09/2021 15:48" 9
1630570316 "02/09/2021 16:11" 7
1630571496 "02/09/2021 16:31" 3
1630572531 "02/09/2021 16:48" 2
1630573797 "02/09/2021 17:09" 16
1630574911 "02/09/2021 17:28" 20
1630575618 "02/09/2021 17:40" 20
1630576128 "02/09/2021 17:48" 20
1630577455 "02/09/2021 18:10" 15
1630578715 "02/09/2021 18:31" 3
1630579712 "02/09/2021 18:48" 2
1630580930 "02/09/2021 19:08" 9
1630581884 "02/09/2021 19:24" 16
1630582417 "02/09/2021 19:33" 18
1630583321 "02/09/2021 19:48" 18
1630584911 "02/09/2021 20:15" 15
1630586925 "02/09/2021 20:48" 2
1630588627 "02/09/2021 21:17" 2
1630589867 "02/09/2021 21:37" 2
1630590513 "02/09/2021 21:48" 2
1630591752 "02/09/2021 22:09" 2
1630592774 "02/09/2021 22:26" 2
1630593312 "02/09/2021 22:35" 2
1630594116 "02/09/2021 22:48" 2
1630595431 "02/09/2021 23:10" 2
1630597033 "02/09/2021 23:37" 2
1630597847 "02/09/2021 23:50" 2
1630621100 "03/09/2021 06:18" 0
1630622458 "03/09/2021 06:40" 0
1630623161 "03/09/2021 06:52" 0
1630624723 "03/09/2021 07:18" 0
1630625956 "03/09/2021 07:39" 0
1630626738 "03/09/2021 07:52" 0
1630629143 "03/09/2021 08:32" 0
1630633299 "03/09/2021 09:41" 3
1630635250 "03/09/2021 10:14" 2
1630636701 "03/09/2021 10:38" 0
1630637421 "03/09/2021 10:50" 0
1630638654 "03/09/2021 11:10" 7
1630639743 "03/09/2021 11:29" 8
1630640578 "03/09/2021 11:42" 9
1630641009 "03/09/2021 11:50" 8
1630642347 "03/09/2021 12:12" 5
1630644046 "03/09/2021 12:40" 0
1630645018 "03/09/2021 12:56" 0
1630645918 "03/09/2021 13:11" 7
1630646740 "03/09/2021 13:25" 7
1630647233 "03/09/2021 13:33" 7
1630648126 "03/09/2021 13:48" 4
1630649501 "03/09/2021 14:11" 1
1630650902 "03/09/2021 14:35" 0
1630652033 "03/09/2021 14:53" 0
1630653003 "03/09/2021 15:10" 4
1630653969 "03/09/2021 15:26" 8
1630654472 "03/09/2021 15:34" 10
1630655317 "03/09/2021 15:48" 12
1630656688 "03/09/2021 16:11" 10
1630657943 "03/09/2021 16:32" 2
1630658910 "03/09/2021 16:48" 0
1630660217 "03/09/2021 17:10" 10
1630661283 "03/09/2021 17:28" 13
1630661991 "03/09/2021 17:39" 15
1630662513 "03/09/2021 17:48" 17
1630663845 "03/09/2021 18:10" 9
1630665093 "03/09/2021 18:31" 2
1630666114 "03/09/2021 18:48" 1
1630667295 "03/09/2021 19:08" 8
1630668285 "03/09/2021 19:24" 14
1630668823 "03/09/2021 19:33" 16
1630669726 "03/09/2021 19:48" 15
1630671319 "03/09/2021 20:15" 13
1630673331 "03/09/2021 20:48" 1
1630675020 "03/09/2021 21:17" 1
1630676234 "03/09/2021 21:37" 1
1630676911 "03/09/2021 21:48" 1
1630678155 "03/09/2021 22:09" 1
1630679151 "03/09/2021 22:25" 1
1630679697 "03/09/2021 22:34" 1
1630680511 "03/09/2021 22:48" 1
1630681830 "03/09/2021 23:10" 1
1630683086 "03/09/2021 23:31" 1
1630684241 "03/09/2021 23:50" 1
1630707496 "04/09/2021 06:18" 0
1630708819 "04/09/2021 06:40" 0
1630709531 "04/09/2021 06:52" 0
1630711076 "04/09/2021 07:17" 0
1630712334 "04/09/2021 07:38" 0
1630713122 "04/09/2021 07:52" 0
1630715543 "04/09/2021 08:32" 0
1630719732 "04/09/2021 09:42" 4
1630721813 "04/09/2021 10:16" 1
1630723553 "04/09/2021 10:45" 0
1630725013 "04/09/2021 11:10" 3
1630726133 "04/09/2021 11:28" 6
1630726890 "04/09/2021 11:41" 6
1630727386 "04/09/2021 11:49" 6
1630728764 "04/09/2021 12:12" 3
1630730448 "04/09/2021 12:40" 0
1630731399 "04/09/2021 12:56" 0
1630732239 "04/09/2021 13:10" 1
1630733077 "04/09/2021 13:24" 3
1630733618 "04/09/2021 13:33" 3
1630734519 "04/09/2021 13:48" 3
1630735899 "04/09/2021 14:11" 5
1630737237 "04/09/2021 14:33" 4
1630738365 "04/09/2021 14:52" 0
1630739380 "04/09/2021 15:09" 1
1630740355 "04/09/2021 15:25" 18
1630740849 "04/09/2021 15:34" 19
1630741728 "04/09/2021 15:48" 20
1630743060 "04/09/2021 16:11" 1
1630744270 "04/09/2021 16:31" 0
1630745346 "04/09/2021 16:49" 0
1630746564 "04/09/2021 17:09" 3
1630747633 "04/09/2021 17:27" 3
1630748290 "04/09/2021 17:38" 8
1630748923 "04/09/2021 17:48" 8
1630750220 "04/09/2021 18:10" 5
1630751441 "04/09/2021 18:30" 3
1630752528 "04/09/2021 18:48" 0
1630753752 "04/09/2021 19:09" 0
1630754637 "04/09/2021 19:23" 0
1630755256 "04/09/2021 19:34" 0
1630756120 "04/09/2021 19:48" 0
1630757672 "04/09/2021 20:14" 0
1630759575 "04/09/2021 20:46" 0
1630761299 "04/09/2021 21:14" 0
1630762255 "04/09/2021 21:30" 0
1630763316 "04/09/2021 21:48" 0
1630764510 "04/09/2021 22:08" 0
1630765493 "04/09/2021 22:24" 0
1630766037 "04/09/2021 22:33" 0
1630766931 "04/09/2021 22:48" 0
1630768191 "04/09/2021 23:09" 0
1630769423 "04/09/2021 23:30" 0
1630770296 "04/09/2021 23:44" 0
1630770780 "04/09/2021 23:53" 0
